2023-11-01 19:47:15;POWER;84.735;VOLTAGE;231.2;CURRENT;0.527
2023-11-01 19:47:16;POWER;87.586;VOLTAGE;231.2;CURRENT;0.491
2023-11-01 19:47:18;POWER;75.927;VOLTAGE;231.2;CURRENT;0.544
2023-11-01 19:47:20;POWER;65.929;VOLTAGE;231.2;CURRENT;0.48
2023-11-01 19:47:22;POWER;88.272;VOLTAGE;231.2;CURRENT;0.48
2023-11-01 19:47:24;POWER;72.769;VOLTAGE;231.2;CURRENT;0.466
2023-11-01 19:47:26;POWER;82.136;VOLTAGE;233.1;CURRENT;0.666
2023-11-01 19:47:28;POWER;82.136;VOLTAGE;233.1;CURRENT;0.052
2023-11-01 19:47:30;POWER;110.146;VOLTAGE;233.1;CURRENT;0.723
2023-11-01 19:47:32;POWER;97.657;VOLTAGE;233.1;CURRENT;0.723
2023-11-01 19:47:34;POWER;93.434;VOLTAGE;233.1;CURRENT;0.412
2023-11-01 19:47:35;POWER;89.951;VOLTAGE;233.1;CURRENT;0.48
2023-11-01 19:47:37;POWER;68.257;VOLTAGE;233.1;CURRENT;0.583
2023-11-01 19:47:39;POWER;83.255;VOLTAGE;233.1;CURRENT;0.571
2023-11-01 19:47:41;POWER;85.547;VOLTAGE;233.1;CURRENT;0.585
2023-11-01 19:47:43;POWER;62.933;VOLTAGE;233.1;CURRENT;0.599
2023-11-01 19:47:45;POWER;71.217;VOLTAGE;236.8;CURRENT;0.599
2023-11-01 19:47:47;POWER;74.808;VOLTAGE;235.0;CURRENT;0.543
2023-11-01 19:47:48;POWER;78.707;VOLTAGE;235.0;CURRENT;0.567
2023-11-01 19:47:50;POWER;75.675;VOLTAGE;235.0;CURRENT;0.556
2023-11-01 19:47:52;POWER;78.617;VOLTAGE;235.0;CURRENT;0.448
2023-11-01 19:47:54;POWER;87.713;VOLTAGE;236.8;CURRENT;0.597
2023-11-01 19:47:56;POWER;82.208;VOLTAGE;229.3;CURRENT;0.597
2023-11-01 19:47:58;POWER;82.208;VOLTAGE;231.2;CURRENT;0.095
2023-11-01 19:48:00;POWER;73.96;VOLTAGE;229.3;CURRENT;0.13
2023-11-01 19:48:01;POWER;102.241;VOLTAGE;229.3;CURRENT;0.845
2023-11-01 19:48:03;POWER;94.192;VOLTAGE;229.3;CURRENT;0.623
2023-11-01 19:48:05;POWER;77.137;VOLTAGE;229.3;CURRENT;0.533
2023-11-01 19:48:07;POWER;79.898;VOLTAGE;231.2;CURRENT;0.572
2023-11-01 19:48:09;POWER;83.869;VOLTAGE;231.2;CURRENT;0.572
2023-11-01 19:48:11;POWER;83.291;VOLTAGE;233.1;CURRENT;0.523
2023-11-01 19:48:13;POWER;90.366;VOLTAGE;233.1;CURRENT;0.512
2023-11-01 19:48:15;POWER;82.389;VOLTAGE;233.1;CURRENT;0.629
2023-11-01 19:48:17;POWER;90.853;VOLTAGE;233.1;CURRENT;0.471
2023-11-01 19:48:19;POWER;83.923;VOLTAGE;233.1;CURRENT;0.586
2023-11-01 19:48:20;POWER;76.83;VOLTAGE;233.1;CURRENT;0.511
2023-11-01 19:48:22;POWER;80.115;VOLTAGE;233.1;CURRENT;0.559
2023-11-01 19:48:24;POWER;74.231;VOLTAGE;233.1;CURRENT;0.559
2023-11-01 19:48:26;POWER;83.67;VOLTAGE;233.1;CURRENT;0.505
2023-11-01 19:48:28;POWER;7.995;VOLTAGE;233.1;CURRENT;0.052
2023-11-01 19:48:30;POWER;112.402;VOLTAGE;233.1;CURRENT;0.763
2023-11-01 19:48:32;POWER;101.736;VOLTAGE;233.1;CURRENT;0.54
2023-11-01 19:48:34;POWER;70.603;VOLTAGE;233.1;CURRENT;0.54
2023-11-01 19:48:36;POWER;75.043;VOLTAGE;233.1;CURRENT;0.578
2023-11-01 19:48:38;POWER;81.955;VOLTAGE;233.1;CURRENT;0.462
2023-11-01 19:48:40;POWER;74.718;VOLTAGE;231.2;CURRENT;0.484
2023-11-01 19:48:41;POWER;82.677;VOLTAGE;231.2;CURRENT;0.586
2023-11-01 19:48:43;POWER;85.962;VOLTAGE;231.2;CURRENT;0.504
2023-11-01 19:48:45;POWER;71.0;VOLTAGE;231.2;CURRENT;0.55
2023-11-01 19:48:47;POWER;71.596;VOLTAGE;231.2;CURRENT;0.55
2023-11-01 19:48:49;POWER;70.477;VOLTAGE;231.2;CURRENT;0.544
2023-11-01 19:48:51;POWER;82.75;VOLTAGE;231.2;CURRENT;0.555
2023-11-01 19:48:53;POWER;65.063;VOLTAGE;231.2;CURRENT;0.55
2023-11-01 19:48:55;POWER;75.53;VOLTAGE;231.2;CURRENT;0.612
2023-11-01 19:48:58;POWER;86.865;VOLTAGE;233.1;CURRENT;0.059
2023-11-01 19:49:00;POWER;106.068;VOLTAGE;233.1;CURRENT;0.446
2023-11-01 19:49:02;POWER;102.007;VOLTAGE;233.1;CURRENT;0.552
2023-11-01 19:49:04;POWER;73.31;VOLTAGE;233.1;CURRENT;0.522
2023-11-01 19:49:06;POWER;79.555;VOLTAGE;233.1;CURRENT;0.522
2023-11-01 19:49:07;POWER;73.744;VOLTAGE;233.1;CURRENT;0.56
2023-11-01 19:49:09;POWER;78.689;VOLTAGE;233.1;CURRENT;0.48
2023-11-01 19:49:11;POWER;80.945;VOLTAGE;233.1;CURRENT;0.48
2023-11-01 19:49:13;POWER;84.915;VOLTAGE;233.1;CURRENT;0.594
2023-11-01 19:49:15;POWER;69.105;VOLTAGE;235.0;CURRENT;0.495
2023-11-01 19:49:17;POWER;80.223;VOLTAGE;235.0;CURRENT;0.495
2023-11-01 19:49:19;POWER;83.508;VOLTAGE;235.0;CURRENT;0.534
2023-11-01 19:49:21;POWER;69.159;VOLTAGE;235.0;CURRENT;0.561
2023-11-01 19:49:23;POWER;76.794;VOLTAGE;236.8;CURRENT;0.671
2023-11-01 19:49:25;POWER;75.079;VOLTAGE;233.1;CURRENT;0.494
2023-11-01 19:49:26;POWER;84.897;VOLTAGE;233.1;CURRENT;0.494
2023-11-01 19:49:28;POWER;84.897;VOLTAGE;233.1;CURRENT;0.047
2023-11-01 19:49:30;POWER;111.861;VOLTAGE;233.1;CURRENT;0.664
2023-11-01 19:49:32;POWER;100.906;VOLTAGE;233.1;CURRENT;0.409
2023-11-01 19:49:34;POWER;81.595;VOLTAGE;233.1;CURRENT;0.497
2023-11-01 19:49:36;POWER;76.469;VOLTAGE;233.1;CURRENT;0.497
2023-11-01 19:49:38;POWER;81.089;VOLTAGE;233.1;CURRENT;0.574
2023-11-01 19:49:40;POWER;93.687;VOLTAGE;233.1;CURRENT;0.519
2023-11-01 19:49:42;POWER;85.565;VOLTAGE;233.1;CURRENT;0.575
2023-11-01 19:49:44;POWER;87.153;VOLTAGE;233.1;CURRENT;0.584
2023-11-01 19:49:46;POWER;75.224;VOLTAGE;233.1;CURRENT;0.473
2023-11-01 19:49:48;POWER;81.955;VOLTAGE;233.1;CURRENT;0.496
2023-11-01 19:49:50;POWER;93.687;VOLTAGE;233.1;CURRENT;0.598
2023-11-01 19:49:52;POWER;78.418;VOLTAGE;233.1;CURRENT;0.547
2023-11-01 19:49:54;POWER;89.897;VOLTAGE;233.1;CURRENT;0.547
2023-11-01 19:49:55;POWER;84.843;VOLTAGE;233.1;CURRENT;0.544
2023-11-01 19:49:57;POWER;84.843;VOLTAGE;233.1;CURRENT;0.544
2023-11-01 19:49:59;POWER;7.562;VOLTAGE;233.1;CURRENT;0.047
2023-11-01 19:50:01;POWER;144.925;VOLTAGE;233.1;CURRENT;0.697
2023-11-01 19:50:03;POWER;86.792;VOLTAGE;233.1;CURRENT;0.589
2023-11-01 19:50:05;POWER;78.472;VOLTAGE;233.1;CURRENT;0.549
2023-11-01 19:50:07;POWER;71.343;VOLTAGE;233.1;CURRENT;0.579
2023-11-01 19:50:09;POWER;78.635;VOLTAGE;233.1;CURRENT;0.579
2023-11-01 19:50:11;POWER;87.081;VOLTAGE;233.1;CURRENT;0.552
2023-11-01 19:50:12;POWER;65.622;VOLTAGE;233.1;CURRENT;0.59
2023-11-01 19:50:14;POWER;76.848;VOLTAGE;233.1;CURRENT;0.544
2023-11-01 19:50:16;POWER;79.501;VOLTAGE;233.1;CURRENT;0.647
2023-11-01 19:50:18;POWER;85.728;VOLTAGE;233.1;CURRENT;0.625
2023-11-01 19:50:20;POWER;77.371;VOLTAGE;233.1;CURRENT;0.539
2023-11-01 19:50:22;POWER;69.611;VOLTAGE;233.1;CURRENT;0.504
2023-11-01 19:50:24;POWER;81.161;VOLTAGE;233.1;CURRENT;0.504
2023-11-01 19:50:26;POWER;88.723;VOLTAGE;233.1;CURRENT;0.546
2023-11-01 19:50:28;POWER;88.723;VOLTAGE;233.1;CURRENT;0.071
2023-11-01 19:50:31;POWER;100.563;VOLTAGE;233.1;CURRENT;0.186
2023-11-01 19:50:32;POWER;74.971;VOLTAGE;233.1;CURRENT;0.936
2023-11-01 19:50:34;POWER;73.04;VOLTAGE;233.1;CURRENT;0.595
2023-11-01 19:50:36;POWER;75.837;VOLTAGE;233.1;CURRENT;0.586
2023-11-01 19:50:38;POWER;74.375;VOLTAGE;233.1;CURRENT;0.627
2023-11-01 19:50:40;POWER;77.588;VOLTAGE;233.1;CURRENT;0.599
2023-11-01 19:50:42;POWER;73.473;VOLTAGE;233.1;CURRENT;0.519
2023-11-01 19:50:44;POWER;73.996;VOLTAGE;233.1;CURRENT;0.497
2023-11-01 19:50:46;POWER;77.227;VOLTAGE;236.8;CURRENT;0.497
2023-11-01 19:50:48;POWER;69.629;VOLTAGE;235.0;CURRENT;0.562
2023-11-01 19:50:50;POWER;85.764;VOLTAGE;235.0;CURRENT;0.515
2023-11-01 19:50:52;POWER;79.844;VOLTAGE;235.0;CURRENT;0.503
2023-11-01 19:50:53;POWER;81.757;VOLTAGE;235.0;CURRENT;0.512
2023-11-01 19:50:55;POWER;69.556;VOLTAGE;235.0;CURRENT;0.58
2023-11-01 19:50:57;POWER;69.556;VOLTAGE;233.1;CURRENT;0.055
2023-11-01 19:50:59;POWER;6.641;VOLTAGE;233.1;CURRENT;0.226
2023-11-01 19:51:01;POWER;99.408;VOLTAGE;233.1;CURRENT;0.226
2023-11-01 19:51:03;POWER;133.483;VOLTAGE;233.1;CURRENT;0.866
2023-11-01 19:51:04;POWER;84.446;VOLTAGE;233.1;CURRENT;0.602
2023-11-01 19:51:06;POWER;84.013;VOLTAGE;233.1;CURRENT;0.521
2023-11-01 19:51:09;POWER;70.603;VOLTAGE;233.1;CURRENT;0.647
2023-11-01 19:51:11;POWER;76.469;VOLTAGE;233.1;CURRENT;0.638
2023-11-01 19:51:13;POWER;71.776;VOLTAGE;233.1;CURRENT;0.499
2023-11-01 19:51:15;POWER;71.776;VOLTAGE;233.1;CURRENT;0.516
2023-11-01 19:51:17;POWER;79.916;VOLTAGE;233.1;CURRENT;0.601
2023-11-01 19:51:19;POWER;68.636;VOLTAGE;233.1;CURRENT;0.564
2023-11-01 19:51:21;POWER;75.819;VOLTAGE;233.1;CURRENT;0.54
2023-11-01 19:51:23;POWER;64.665;VOLTAGE;233.1;CURRENT;0.46
2023-11-01 19:51:25;POWER;83.977;VOLTAGE;233.1;CURRENT;0.592
2023-11-01 19:51:27;POWER;74.845;VOLTAGE;233.1;CURRENT;0.592
2023-11-01 19:51:29;POWER;3.88;VOLTAGE;235.0;CURRENT;0.061
2023-11-01 19:51:31;POWER;99.498;VOLTAGE;235.0;CURRENT;0.702
2023-11-01 19:51:33;POWER;89.229;VOLTAGE;235.0;CURRENT;0.507
2023-11-01 19:51:35;POWER;67.842;VOLTAGE;235.0;CURRENT;0.541
2023-11-01 19:51:37;POWER;90.925;VOLTAGE;235.0;CURRENT;0.519
2023-11-01 19:51:38;POWER;81.937;VOLTAGE;235.0;CURRENT;0.519
2023-11-01 19:51:40;POWER;75.729;VOLTAGE;235.0;CURRENT;0.523
2023-11-01 19:51:42;POWER;89.806;VOLTAGE;233.1;CURRENT;0.524
2023-11-01 19:51:44;POWER;75.891;VOLTAGE;233.1;CURRENT;0.513
2023-11-01 19:51:46;POWER;77.101;VOLTAGE;233.1;CURRENT;0.579
2023-11-01 19:51:48;POWER;76.234;VOLTAGE;233.1;CURRENT;0.515
2023-11-01 19:51:49;POWER;79.086;VOLTAGE;233.1;CURRENT;0.555
2023-11-01 19:51:51;POWER;78.996;VOLTAGE;233.1;CURRENT;0.555
2023-11-01 19:51:54;POWER;91.431;VOLTAGE;233.1;CURRENT;0.6
2023-11-01 19:51:56;POWER;72.462;VOLTAGE;233.1;CURRENT;0.6
2023-11-01 19:51:58;POWER;4.566;VOLTAGE;233.1;CURRENT;0.6
2023-11-01 19:51:59;POWER;4.566;VOLTAGE;235.0;CURRENT;0.061
2023-11-01 19:52:01;POWER;152.686;VOLTAGE;235.0;CURRENT;0.607
2023-11-01 19:52:03;POWER;152.686;VOLTAGE;235.0;CURRENT;0.556
2023-11-01 19:52:05;POWER;83.724;VOLTAGE;235.0;CURRENT;0.556
2023-11-01 19:52:07;POWER;86.612;VOLTAGE;235.0;CURRENT;0.488
2023-11-01 19:52:09;POWER;69.827;VOLTAGE;235.0;CURRENT;0.517
2023-11-01 19:52:11;POWER;71.722;VOLTAGE;235.0;CURRENT;0.638
2023-11-01 19:52:12;POWER;71.56;VOLTAGE;235.0;CURRENT;0.494
2023-11-01 19:52:14;POWER;81.793;VOLTAGE;235.0;CURRENT;0.494
2023-11-01 19:52:16;POWER;76.812;VOLTAGE;235.0;CURRENT;0.511
2023-11-01 19:52:18;POWER;74.249;VOLTAGE;235.0;CURRENT;0.511
2023-11-01 19:52:21;POWER;85.006;VOLTAGE;235.0;CURRENT;0.586
2023-11-01 19:52:23;POWER;77.064;VOLTAGE;235.0;CURRENT;0.552
2023-11-01 19:52:25;POWER;64.539;VOLTAGE;235.0;CURRENT;0.552
2023-11-01 19:52:26;POWER;86.72;VOLTAGE;235.0;CURRENT;0.544
2023-11-01 19:52:28;POWER;86.72;VOLTAGE;235.0;CURRENT;0.054
2023-11-01 19:52:30;POWER;109.858;VOLTAGE;235.0;CURRENT;0.716
2023-11-01 19:52:32;POWER;157.938;VOLTAGE;235.0;CURRENT;0.716
2023-11-01 19:52:34;POWER;79.627;VOLTAGE;235.0;CURRENT;0.504
2023-11-01 19:52:36;POWER;75.693;VOLTAGE;235.0;CURRENT;0.531
2023-11-01 19:52:37;POWER;76.451;VOLTAGE;235.0;CURRENT;0.578
2023-11-01 19:52:39;POWER;79.086;VOLTAGE;235.0;CURRENT;0.564
2023-11-01 19:52:41;POWER;79.14;VOLTAGE;235.0;CURRENT;0.535
2023-11-01 19:52:43;POWER;77.155;VOLTAGE;235.0;CURRENT;0.574
2023-11-01 19:52:45;POWER;78.328;VOLTAGE;235.0;CURRENT;0.574
2023-11-01 19:52:47;POWER;88.687;VOLTAGE;235.0;CURRENT;0.533
2023-11-01 19:52:49;POWER;84.193;VOLTAGE;235.0;CURRENT;0.567
2023-11-01 19:52:51;POWER;74.682;VOLTAGE;235.0;CURRENT;0.57
2023-11-01 19:52:53;POWER;82.768;VOLTAGE;235.0;CURRENT;0.59
2023-11-01 19:52:54;POWER;89.121;VOLTAGE;235.0;CURRENT;0.54
2023-11-01 19:52:56;POWER;74.484;VOLTAGE;235.0;CURRENT;0.54
2023-11-01 19:52:58;POWER;5.432;VOLTAGE;235.0;CURRENT;0.54
2023-11-01 19:53:00;POWER;91.485;VOLTAGE;235.0;CURRENT;0.113
2023-11-01 19:53:02;POWER;96.755;VOLTAGE;235.0;CURRENT;0.757
2023-11-01 19:53:04;POWER;80.548;VOLTAGE;235.0;CURRENT;0.497
2023-11-01 19:53:06;POWER;71.524;VOLTAGE;235.0;CURRENT;0.518
2023-11-01 19:53:08;POWER;77.588;VOLTAGE;235.0;CURRENT;0.582
2023-11-01 19:53:10;POWER;77.48;VOLTAGE;235.0;CURRENT;0.557
2023-11-01 19:53:12;POWER;69.268;VOLTAGE;235.0;CURRENT;0.495
2023-11-01 19:53:14;POWER;70.802;VOLTAGE;235.0;CURRENT;0.496
2023-11-01 19:53:15;POWER;78.436;VOLTAGE;235.0;CURRENT;0.496
2023-11-01 19:53:17;POWER;83.508;VOLTAGE;235.0;CURRENT;0.461
2023-11-01 19:53:19;POWER;70.315;VOLTAGE;235.0;CURRENT;0.591
2023-11-01 19:53:21;POWER;76.884;VOLTAGE;235.0;CURRENT;0.539
2023-11-01 19:53:23;POWER;80.999;VOLTAGE;236.8;CURRENT;0.556
2023-11-01 19:53:25;POWER;69.917;VOLTAGE;235.0;CURRENT;0.548
2023-11-01 19:53:27;POWER;83.67;VOLTAGE;235.0;CURRENT;0.548
2023-11-01 19:53:29;POWER;83.67;VOLTAGE;235.0;CURRENT;0.065
2023-11-01 19:53:31;POWER;105.346;VOLTAGE;235.0;CURRENT;0.558
2023-11-01 19:53:33;POWER;127.779;VOLTAGE;235.0;CURRENT;0.397
2023-11-01 19:53:35;POWER;77.299;VOLTAGE;235.0;CURRENT;0.53
2023-11-01 19:53:37;POWER;81.288;VOLTAGE;235.0;CURRENT;0.557
2023-11-01 19:53:39;POWER;78.851;VOLTAGE;235.0;CURRENT;0.557
2023-11-01 19:53:40;POWER;78.761;VOLTAGE;235.0;CURRENT;0.505
2023-11-01 19:53:42;POWER;74.808;VOLTAGE;235.0;CURRENT;0.533
2023-11-01 19:53:44;POWER;71.632;VOLTAGE;235.0;CURRENT;0.72
2023-11-01 19:53:46;POWER;76.0;VOLTAGE;235.0;CURRENT;0.548
2023-11-01 19:53:48;POWER;79.248;VOLTAGE;235.0;CURRENT;0.596
2023-11-01 19:53:50;POWER;75.151;VOLTAGE;236.8;CURRENT;0.561
2023-11-01 19:53:52;POWER;74.52;VOLTAGE;235.0;CURRENT;0.583
2023-11-01 19:53:54;POWER;63.528;VOLTAGE;235.0;CURRENT;0.442
2023-11-01 19:53:56;POWER;68.528;VOLTAGE;236.8;CURRENT;0.442
2023-11-01 19:53:58;POWER;68.528;VOLTAGE;236.8;CURRENT;0.442
2023-11-01 19:53:59;POWER;13.211;VOLTAGE;236.8;CURRENT;0.061
2023-11-01 19:54:01;POWER;101.844;VOLTAGE;235.0;CURRENT;0.876
2023-11-01 19:54:03;POWER;89.175;VOLTAGE;235.0;CURRENT;0.497
2023-11-01 19:54:05;POWER;80.06;VOLTAGE;235.0;CURRENT;0.497
2023-11-01 19:54:07;POWER;73.527;VOLTAGE;235.0;CURRENT;0.632
2023-11-01 19:54:09;POWER;69.141;VOLTAGE;235.0;CURRENT;0.5
2023-11-01 19:54:11;POWER;76.902;VOLTAGE;235.0;CURRENT;0.504
2023-11-01 19:54:15;POWER;73.365;VOLTAGE;235.0;CURRENT;0.507
2023-11-01 19:54:18;POWER;69.593;VOLTAGE;235.0;CURRENT;0.58
2023-11-01 19:54:20;POWER;83.038;VOLTAGE;235.0;CURRENT;0.465
2023-11-01 19:54:22;POWER;75.206;VOLTAGE;235.0;CURRENT;0.641
2023-11-01 19:54:24;POWER;77.606;VOLTAGE;235.0;CURRENT;0.583
2023-11-01 19:54:26;POWER;78.815;VOLTAGE;235.0;CURRENT;0.582
2023-11-01 19:54:28;POWER;10.161;VOLTAGE;235.0;CURRENT;0.051
2023-11-01 19:54:30;POWER;27.216;VOLTAGE;235.0;CURRENT;0.144
2023-11-01 19:54:32;POWER;84.879;VOLTAGE;235.0;CURRENT;0.858
2023-11-01 19:54:34;POWER;75.169;VOLTAGE;235.0;CURRENT;0.503
2023-11-01 19:54:36;POWER;82.768;VOLTAGE;235.0;CURRENT;0.572
2023-11-01 19:54:38;POWER;81.631;VOLTAGE;235.0;CURRENT;0.624
2023-11-01 19:54:40;POWER;71.307;VOLTAGE;235.0;CURRENT;0.582
2023-11-01 19:54:42;POWER;80.476;VOLTAGE;235.0;CURRENT;0.582
2023-11-01 19:54:43;POWER;77.064;VOLTAGE;235.0;CURRENT;0.559
2023-11-01 19:54:45;POWER;77.588;VOLTAGE;235.0;CURRENT;0.534
2023-11-01 19:54:48;POWER;84.627;VOLTAGE;235.0;CURRENT;0.55
2023-11-01 19:54:50;POWER;78.021;VOLTAGE;235.0;CURRENT;0.511
2023-11-01 19:54:52;POWER;77.57;VOLTAGE;235.0;CURRENT;0.532
2023-11-01 19:54:54;POWER;82.515;VOLTAGE;235.0;CURRENT;0.626
2023-11-01 19:54:56;POWER;86.269;VOLTAGE;235.0;CURRENT;0.522
2023-11-01 19:54:58;POWER;86.269;VOLTAGE;235.0;CURRENT;0.05
2023-11-01 19:55:00;POWER;7.526;VOLTAGE;235.0;CURRENT;0.202
2023-11-01 19:55:02;POWER;103.054;VOLTAGE;235.0;CURRENT;0.934
2023-11-01 19:55:03;POWER;88.543;VOLTAGE;235.0;CURRENT;0.52
2023-11-01 19:55:05;POWER;72.697;VOLTAGE;235.0;CURRENT;0.52
2023-11-01 19:55:07;POWER;80.169;VOLTAGE;235.0;CURRENT;0.533
2023-11-01 19:55:09;POWER;80.259;VOLTAGE;235.0;CURRENT;0.546
2023-11-01 19:55:11;POWER;80.259;VOLTAGE;235.0;CURRENT;0.533
2023-11-01 19:55:13;POWER;83.111;VOLTAGE;235.0;CURRENT;0.477
2023-11-01 19:55:17;POWER;87.153;VOLTAGE;235.0;CURRENT;0.567
2023-11-01 19:55:18;POWER;70.206;VOLTAGE;236.8;CURRENT;0.603
2023-11-01 19:55:20;POWER;74.032;VOLTAGE;235.0;CURRENT;0.484
2023-11-01 19:55:23;POWER;80.421;VOLTAGE;235.0;CURRENT;0.673
2023-11-01 19:55:24;POWER;76.487;VOLTAGE;235.0;CURRENT;0.532
2023-11-01 19:55:26;POWER;81.071;VOLTAGE;236.8;CURRENT;0.511
2023-11-01 19:55:29;POWER;81.071;VOLTAGE;235.0;CURRENT;0.047
2023-11-01 19:55:31;POWER;111.392;VOLTAGE;235.0;CURRENT;0.447
2023-11-01 19:55:32;POWER;130.18;VOLTAGE;235.0;CURRENT;0.584
2023-11-01 19:55:34;POWER;74.881;VOLTAGE;235.0;CURRENT;0.527
2023-11-01 19:55:36;POWER;71.524;VOLTAGE;235.0;CURRENT;0.527
2023-11-01 19:55:38;POWER;77.173;VOLTAGE;235.0;CURRENT;0.577
2023-11-01 19:55:40;POWER;81.071;VOLTAGE;235.0;CURRENT;0.549
