879.09
74.71
81.8
80.11
83.47
78.52
76.45
82.14
78.86
71.42
80.19
81.67
82.78
76.25
76.0
76.05
79.04
75.13
80.55
80.78
146.32
1559.66
80.53
75.88
78.57
83.39
80.03
82.33
82.55
73.44
79.0
76.28
80.89
77.8
79.0
79.41
76.92
83.49
78.14
76.4
78.9
81.28
81.06
79.46
81.71
84.16
78.02
80.99
81.3
78.42
80.49
83.89
79.2
79.99
80.71
81.21
83.87
83.73
76.89
82.56
79.18
83.49
80.64
84.05
78.4
76.87
78.85
77.25
84.12
75.21
84.12
83.51
83.4
78.96
79.56
76.82
79.91
75.41
88.6
74.8
79.04
69.06
62.67
62.28
65.72
64.7
65.17
65.42
72.78
63.72
54.67
68.37
142.46
260.7
212.38
34.12
58.15
67.52
64.05
63.39
65.87
65.56
177.95
310.8
198.17
40.84
44.73
52.92
74.63
93.54
78.06
91.45
61.85
66.11
66.65
63.81
50.29
80.06
125.71
224.77
322.23
306.57
299.71
292.98
228.34
12.15
3.88
5.83
5.26
4.51
3.58
0.23
0.19
1.49
1.03
0.0
0.21
0.05
0.84
0.73
1.0
0.81
0.99
1.17
0.96
1.1
0.98
1.11
0.99
0.78
1.2
0.91
1.07
1.19
1.24
0.92
0.89
1.12
0.91
0.87
1.02
0.98
0.12
0.25
0.98
1.03
0.81
1.08
1.11
1.02
0.86
0.9
0.96
1.34
0.16
1.01
0.94
0.84
1.15
0.95
0.5
0.0
0.87
1.03
1.2
0.85
1.16
0.94
1.13
1.03
1.09
0.67
0.0
0.77
1.07
0.59
0.42
0.03
0.0
0.4
1.12
0.94
0.37
0.0
0.0
0.43
0.0
0.43
0.99
1.22
0.96
0.89
1.13
1.19
0.79
0.59
0.17
1.24
0.69
0.1
0.55
0.0
0.04
0.59
0.94
0.0
0.0
0.0
0.0
0.0
0.0
0.0
